OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
MCF2L,CDC42,Co-crystal Structure
MCF2L,CDC42,Reconstituted Complex
PAFAH1B1,NUDC,Two-hybrid
NUDC,PAFAH1B1,Two-hybrid
NUDC,PAFAH1B1,Reconstituted Complex
NUDC,PAFAH1B1,Affinity Capture-Western
TPBG,GIPC1,Two-hybrid
TPBG,GIPC1,Affinity Capture-Western
GIPC1,TPBG,Two-hybrid
PPP2CA,ETF1,Co-purification
PPP2CA,ETF1,Two-hybrid
ETF1,PPP2CA,Affinity Capture-Western
SRP19,TNPO1,Affinity Capture-Western
SRP19,IPO5,Affinity Capture-Western
SRP19,IPO7,Affinity Capture-Western
SRP19,IPO8,Affinity Capture-Western
RPL23A,IPO5,Affinity Capture-Western
RPL23A,IPO7,Affinity Capture-Western
RPL23A,IPO8,Affinity Capture-Western
RPL23A,TNPO1,Affinity Capture-Western
SRP19,IPO5,Reconstituted Complex
SRP19,IPO7,Reconstituted Complex
SRP19,IPO8,Reconstituted Complex
SRP19,TNPO1,Reconstituted Complex
RHOA,CIT,Two-hybrid
RHOC,CIT,Two-hybrid
CIT,RHOA,Far Western
CIT,RHOB,Far Western
CIT,RAC1,Far Western
RHOB,CIT,Two-hybrid
IL2RB,CISH,Affinity Capture-Western
CISH,IL2RB,Affinity Capture-Western
USO1,GOSR1,Co-purification
USO1,GOSR2,Co-purification
USO1,BET1,Co-purification
USO1,YKT6,Co-purification
USO1,STX5,Co-purification
USO1,SEC22A,Co-purification
USO1,SCFD1,Co-purification
GOSR1,STX5,Affinity Capture-Western
GOSR1,YKT6,Affinity Capture-Western
GOSR1,BET1,Affinity Capture-Western
GOSR1,BET1L,Affinity Capture-Western
BET1L,GOSR1,Affinity Capture-Western
BET1L,STX5,Affinity Capture-Western
BET1L,YKT6,Affinity Capture-Western
STX5,GOSR1,Affinity Capture-Western
STX5,YKT6,Affinity Capture-Western
STX5,SEC22A,Affinity Capture-Western
STX5,GOSR2,Affinity Capture-Western
STX5,BET1L,Affinity Capture-Western
STX5,BET1,Affinity Capture-Western
STX5,VTI1B,Affinity Capture-Western
USO1,GOSR1,Reconstituted Complex
USO1,STX5,Reconstituted Complex
STX5,GOSR1,Reconstituted Complex
XRCC6,XRCC5,Two-hybrid
XRCC6,XRCC6BP1,Two-hybrid
XRCC6,CLU,Two-hybrid
XRCC6,CLU,Far Western
CLU,XRCC6,Affinity Capture-Western
XRCC6,CLU,Affinity Capture-Western
XRCC6,XRCC6BP1,Affinity Capture-Western
NR0B2,AR,Reconstituted Complex
NR0B2,AR,Two-hybrid
STX1A,CFTR,Reconstituted Complex
STX1A,CFTR,Affinity Capture-Western
RANBP3,XPO1,Reconstituted Complex
XPO1,NUP214,Affinity Capture-Western
XPO1,NUP62,Affinity Capture-Western
MLX,MXD4,Two-hybrid
MLXIP,MLX,Far Western
PTPN7,MAPK1,Affinity Capture-Western
PTPN7,MAPK1,Biochemical Activity
PTPN7,MAPK3,Biochemical Activity
PRLR,TEC,Affinity Capture-Western
TEC,PRLR,Affinity Capture-Western
TEC,VAV1,Affinity Capture-Western
PRLR,VAV1,Reconstituted Complex
PRLR,TEC,Reconstituted Complex
RAC1,TEC,Phenotypic Enhancement
GPSM2,NUMA1,Two-hybrid
NUMA1,GPSM2,Two-hybrid
NUMA1,GPSM2,Reconstituted Complex
GPSM2,NUMA1,Reconstituted Complex
FADD,CASP10,Affinity Capture-Western
FADD,CASP10,Reconstituted Complex
FAS,CASP10,Affinity Capture-Western
TNFRSF1A,CASP10,Affinity Capture-Western
GPSM2,NUMA1,Affinity Capture-Western
TRN-GTT2-1,NUP153,Reconstituted Complex
ACVR2B,ACVR1B,Co-purification
KPNB1,NUP153,Reconstituted Complex
NUP153,RAN,Reconstituted Complex
NUP153,TRN-GTT2-1,Reconstituted Complex
NUP153,XPO1,Reconstituted Complex
NUP153,KPNB1,Reconstituted Complex
PTPRC,GANAB,Affinity Capture-Western
PRKDC,RPA2,Affinity Capture-Western
PRKDC,XRCC6,Affinity Capture-Western
RPA2,PRKDC,Affinity Capture-Western
RPA2,XRCC6,Affinity Capture-Western
XRCC6,RPA2,Affinity Capture-Western
RPA1,RPA2,Affinity Capture-Western
PRKDC,RPA2,Reconstituted Complex
PRKDC,RPA1,Reconstituted Complex
PTPRC,GANAB,Reconstituted Complex
PTPRC,PRKCSH,Affinity Capture-Western
IGFBP3,IGF1R,Co-purification
CAV1,NOS2,Co-fractionation
CAV1,NOS2,Reconstituted Complex
GAR1,SMN1,Reconstituted Complex
FBL,SMN1,Reconstituted Complex
SMN1,FBL,Reconstituted Complex
SMN1,GAR1,Reconstituted Complex
FBL,SMN1,Affinity Capture-Western
FBL,GEMIN2,Affinity Capture-Western
FBL,DDX20,Affinity Capture-Western
FBL,GEMIN4,Affinity Capture-Western
GAR1,SMN1,Affinity Capture-Western
GAR1,GEMIN2,Affinity Capture-Western
GAR1,DDX20,Affinity Capture-Western
GAR1,GEMIN4,Affinity Capture-Western
FBL,SMN1,Co-localization
GAR1,SMN1,Co-localization
ARL6,SEC61B,Affinity Capture-Western
PTK2B,PTK2B,Biochemical Activity
PTK2B,JAK3,Affinity Capture-Western
HMGA2,PIAS3,Two-hybrid
PIAS3,HMGA2,Affinity Capture-Western
BCAR1,SRC,Two-hybrid
BCAR1,FYN,Two-hybrid
BCAR1,NPHP1,Two-hybrid
NPHP1,BCAR1,Affinity Capture-Western
GNAZ,RGS20,Co-localization
LYN,PTPN6,Reconstituted Complex
HMGA1,ELF1,Reconstituted Complex
ELF1,NFKB1,Reconstituted Complex
ELF1,REL,Reconstituted Complex
SLC9A3R1,Trpc5,Reconstituted Complex
SLC9A3R1,Trpc4,Reconstituted Complex
SLC9A3R1,Trpc4,Affinity Capture-Western
SLC9A3R1,PLCB1,Affinity Capture-Western
SLC9A3R1,PLCB1,Reconstituted Complex
PIGT,GPAA1,Reconstituted Complex
DAZL,DAZ1,Two-hybrid
DAZL,DAZL,Two-hybrid
DAZL,DAZL,Reconstituted Complex
CNR1,GNAI1,Affinity Capture-Western
CNR1,GNAI2,Affinity Capture-Western
CNR1,GNAI3,Affinity Capture-Western
RIPK2,TRAF5,Affinity Capture-Western
RIPK2,TRAF6,Affinity Capture-Western
RIPK2,BIRC2,Affinity Capture-Western
RIPK2,TNFRSF1A,Affinity Capture-Western
CD40,RIPK2,Affinity Capture-Western
KCNJ4,DLG4,Affinity Capture-Western
KCNJ4,DLG2,Affinity Capture-Western
GRIN2B,DLG4,Affinity Capture-Western
GRIN2B,DLG2,Affinity Capture-Western
GRIN2B,DLG1,Affinity Capture-Western
GRIN2B,DLG3,Affinity Capture-Western
KCNA4,DLG4,Affinity Capture-Western
KCNA4,DLG2,Affinity Capture-Western
KCNA4,DLG1,Affinity Capture-Western
ZHX1,ZHX1,Reconstituted Complex
ZHX1,Zhx1,Two-hybrid
ERBB3,PA2G4,Affinity Capture-Western
FCGR3B,IGHG1,Co-crystal Structure
MELK,CDC25B,Affinity Capture-Western
MELK,CDC25B,Reconstituted Complex
TNIK,TRAF2,Affinity Capture-Western
SHC1,ITGB4,Far Western
ADRB2,SRC,Affinity Capture-Western
ADRB3,SRC,Affinity Capture-Western
SRC,ADRB3,Reconstituted Complex
GC,CUBN,Affinity Capture-Western
GC,LRP2,Affinity Capture-Western
APOL1,APOA1,Co-purification
TP53,HSP90AA1,Affinity Capture-Western
XRCC1,LIG3,Co-purification
KCNN2,KCNN2,Co-crystal Structure
KCNN2,CALM1,Co-crystal Structure
CALCRL,RAMP1,Reconstituted Complex
CALCRL,RAMP1,Co-localization
EGF,EGFR,Reconstituted Complex
EGF,ERBB2,Reconstituted Complex
EGF,ERBB3,Reconstituted Complex
MRE11A,RAD50,Affinity Capture-Western
RAD50,MRE11A,Affinity Capture-Western
MATK,NTRK1,Affinity Capture-Western
NTRK1,MATK,Far Western
SH3KBP1,BLNK,Two-hybrid
BLNK,SH3KBP1,Affinity Capture-Western
SH3KBP1,BLNK,Affinity Capture-Western
SH3KBP1,CRK,Affinity Capture-Western
SH3KBP1,BCAR1,Affinity Capture-Western
SH3KBP1,CBL,Affinity Capture-Western
CRK,SH3KBP1,Affinity Capture-Western
BCAR1,SH3KBP1,Affinity Capture-Western
CBL,SH3KBP1,Affinity Capture-Western
SOS1,SH3KBP1,Affinity Capture-Western
SH3KBP1,SOS1,Affinity Capture-Western
SH3KBP1,SH3KBP1,Affinity Capture-Western
BTG2,Pick1,Two-hybrid
DYT10,BTG2,Biochemical Activity
DYT10,Pick1,Biochemical Activity
NOG,NOG,Co-purification
BMP7,BMP7,Co-purification
NOG,BMP7,Co-crystal Structure
NOG,BMP7,Reconstituted Complex
POLR2A,POLR2H,Reconstituted Complex
POLR2A,POLR2L,Reconstituted Complex
POLR2A,POLR2C,Reconstituted Complex
POLR2A,POLR2E,Reconstituted Complex
POLR2A,POLR2G,Reconstituted Complex
POLR2B,POLR2C,Reconstituted Complex
POLR2B,POLR2E,Reconstituted Complex
POLR2B,POLR2L,Reconstituted Complex
POLR2C,POLR2A,Reconstituted Complex
POLR2C,POLR2B,Reconstituted Complex
POLR2C,POLR2C,Reconstituted Complex
POLR2C,POLR2E,Reconstituted Complex
POLR2C,POLR2F,Reconstituted Complex
POLR2C,POLR2G,Reconstituted Complex
POLR2C,POLR2H,Reconstituted Complex
POLR2C,POLR2K,Reconstituted Complex
POLR2C,POLR2L,Reconstituted Complex
POLR2A,POLR2F,Reconstituted Complex
POLR2B,POLR2H,Reconstituted Complex
POLR2E,POLR2A,Reconstituted Complex
POLR2E,POLR2B,Reconstituted Complex
POLR2E,POLR2C,Reconstituted Complex
POLR2E,POLR2E,Reconstituted Complex
POLR2E,POLR2G,Reconstituted Complex
POLR2E,POLR2H,Reconstituted Complex
POLR2E,POLR2L,Reconstituted Complex
POLR2F,POLR2E,Reconstituted Complex
POLR2F,POLR2C,Reconstituted Complex
POLR2G,POLR2C,Reconstituted Complex
POLR2G,POLR2E,Reconstituted Complex
POLR2G,POLR2F,Reconstituted Complex
POLR2G,POLR2G,Reconstituted Complex
POLR2G,POLR2H,Reconstituted Complex
POLR2H,POLR2A,Reconstituted Complex
POLR2H,POLR2B,Reconstituted Complex
POLR2H,POLR2C,Reconstituted Complex
POLR2H,POLR2E,Reconstituted Complex
POLR2H,POLR2G,Reconstituted Complex
POLR2H,POLR2H,Reconstituted Complex
POLR2K,POLR2A,Reconstituted Complex
POLR2K,POLR2B,Reconstituted Complex
POLR2K,POLR2C,Reconstituted Complex
POLR2K,POLR2E,Reconstituted Complex
POLR2K,POLR2F,Reconstituted Complex
POLR2K,POLR2G,Reconstituted Complex
POLR2K,POLR2H,Reconstituted Complex
POLR2K,POLR2K,Reconstituted Complex
POLR2L,POLR2A,Reconstituted Complex
POLR2L,POLR2B,Reconstituted Complex
POLR2L,POLR2C,Reconstituted Complex
POLR2L,POLR2E,Reconstituted Complex
POLR2L,POLR2G,Reconstituted Complex
POLR2L,POLR2H,Reconstituted Complex
POLR2C,POLR2J,Reconstituted Complex
POLR2K,POLR2J,Reconstituted Complex
POLR2J,POLR2C,Reconstituted Complex
SRC,GRB10,Biochemical Activity
FYN,GRB10,Biochemical Activity
GRB10,INSR,Affinity Capture-Western
PAFAH1B1,NDEL1,Two-hybrid
NDEL1,PAFAH1B1,Reconstituted Complex
NDEL1,PAFAH1B1,Co-localization
NDEL1,DYNC1H1,Affinity Capture-Western
CDK5,NDEL1,Biochemical Activity
NDEL1,CDK5,Co-localization
NFKB1,MEN1,Affinity Capture-Western
NFKB1,MEN1,Reconstituted Complex
RELA,MEN1,Reconstituted Complex
NFKB2,MEN1,Reconstituted Complex
RELA,MEN1,Affinity Capture-Western
NCK1,SOS1,Affinity Capture-Western
NCK1,DNM1,Reconstituted Complex
NCK1,DNM1,Affinity Capture-Western
SFPQ,PTBP1,Reconstituted Complex
MAPK8IP3,PTK2,Affinity Capture-Western
SRC,MAPK8IP3,Biochemical Activity
PTK2,MAPK8IP3,Affinity Capture-Western
EGFR,INPPL1,Affinity Capture-Western
SHC1,INPPL1,Affinity Capture-Western
NPY,NPY1R,Reconstituted Complex
FGF1,HSPA9,Affinity Capture-MS
FGF1,HSPA9,Affinity Capture-Western
FGF1,HSPA9,Two-hybrid
FGF1,HSPA9,Reconstituted Complex
PVRL2,PVRL2,Affinity Capture-Western
PVRL2,MLLT4,Affinity Capture-Western
GAB1,PLCG1,Affinity Capture-Western
PLCG1,GAB1,Affinity Capture-Western
LY86,CD180,Affinity Capture-Western
CCNE1,CDK1,Co-purification
CCNE1,CDK2,Co-purification
CCNE1,CDK1,Affinity Capture-Western
CCNE1,CDK2,Affinity Capture-Western
CD74,CD74,Co-purification
ITGB3BP,THRA,Reconstituted Complex
ITGB3BP,THRA,Two-hybrid
ITGB3BP,RXRG,Two-hybrid
THRA,ITGB3BP,Two-hybrid
RXRG,ITGB3BP,Two-hybrid
ITGB3BP,ITGB3BP,Two-hybrid
MEN1,JUND,Two-hybrid
MEN1,JUND,Affinity Capture-Western
JUND,MEN1,Reconstituted Complex
TUBA1A,PAFAH1B1,Reconstituted Complex
PAFAH1B1,TUBA1A,Reconstituted Complex
RELA,PPP2CA,Reconstituted Complex
RELA,PPP2CB,Reconstituted Complex
SH3BP5,MAPK8,Reconstituted Complex
MAPK8,SH3BP5,Two-hybrid
MAPK8,SH3BP5,Biochemical Activity
SH3BP5,MAPK9,Reconstituted Complex
SH3BP5,MAPK10,Reconstituted Complex
SH3BP5,MAPK8,Co-localization
SH3BP5,BTK,Far Western
SH3BP5,BTK,Affinity Capture-Western
GSTP1,GSTP1,Co-crystal Structure
PTPRC,LCK,Affinity Capture-Western
ID3,TCF4,Two-hybrid
ID3,TCF4,Reconstituted Complex
ILF3,ILF2,Affinity Capture-Western
TRAF2,SIAH2,Reconstituted Complex
ELANE,SERPINA3,Biochemical Activity
SMURF2,SMAD7,Affinity Capture-Western
SMURF2,TGFBR1,Affinity Capture-Western
SMURF2,TGFBR2,Affinity Capture-Western
SMAD7,TGFBR1,Affinity Capture-Western
SMAD7,TGFBR2,Affinity Capture-Western
FOXO4,XPO1,Reconstituted Complex
LRP1,A2M,Co-crystal Structure
EZR,NF2,Far Western
NF2,EZR,Affinity Capture-Western
BAD,YWHAE,Two-hybrid
BAD,YWHAB,Two-hybrid
BAD,YWHAQ,Two-hybrid
BAD,YWHAH,Two-hybrid
BAD,S100A10,Two-hybrid
BAD,S100A10,Reconstituted Complex
MSTN,FSTL3,Affinity Capture-MS
MSTN,FSTL3,Affinity Capture-Western
MSTN,FSTL3,Reconstituted Complex
AXL,TENC1,Two-hybrid
AXL,TENC1,Affinity Capture-Western
EGR1,NAB2,Two-hybrid
PLD1,SNCA,Affinity Capture-Western
SNCA,PLD1,Reconstituted Complex
AXIN2,APC2,Two-hybrid
SRSF1,U2AF1,Reconstituted Complex
SRSF1,SRSF1,Reconstituted Complex
SRSF1,SRSF5,Reconstituted Complex
SRSF1,SNRNP70,Reconstituted Complex
DUSP3,EGFR,Biochemical Activity
SSX2IP,MLLT4,Affinity Capture-Western
SSX2IP,ACTN1,Affinity Capture-Western
SSX2IP,MLLT4,Reconstituted Complex
MLLT4,SSX2IP,Two-hybrid
ACTN1,SSX2IP,Reconstituted Complex
TRPV1,TRPV1,Affinity Capture-Western
DDX1,CSTF2,Affinity Capture-Western
RAB3B,GDI1,Reconstituted Complex
SKP1,FBXL4,Reconstituted Complex
SKP1,FBXL5,Reconstituted Complex
FLNA,FLNB,Two-hybrid
TAF15,TAF7,Reconstituted Complex
TAF15,TAF5,Reconstituted Complex
TAF15,TAF13,Reconstituted Complex
TAF15,TAF11,Reconstituted Complex
TAF15,POLR2C,Reconstituted Complex
TAF15,POLR2G,Reconstituted Complex
TAF15,POLR2E,Reconstituted Complex
FLNA,FLNB,Affinity Capture-Western
TAF15,TAF7,Affinity Capture-Western
TAF15,TAF5,Affinity Capture-Western
TAF15,TAF13,Affinity Capture-Western
TAF15,TAF11,Affinity Capture-Western
TAF15,POLR2C,Affinity Capture-Western
TAF15,POLR2G,Affinity Capture-Western
TAF15,POLR2E,Affinity Capture-Western
PML,EIF4E,Reconstituted Complex
BGN,HDL3,Reconstituted Complex
BGN,JPH3,Reconstituted Complex
CTNND1,CDH3,Affinity Capture-Western
GTF2B,GTF2F2,Reconstituted Complex
GTF2B,GTF2F1,Reconstituted Complex
HTT,SH3GL3,Two-hybrid
HTT,SH3GL3,Reconstituted Complex
HTT,SH3GL3,Affinity Capture-Western
HSPA1A,MSR1,Affinity Capture-Western
HSPA1A,MSR1,Reconstituted Complex
POU2F1,NCOR2,Affinity Capture-Western
POU2F1,NCOR2,Reconstituted Complex
NRXN1,Sytl1,Reconstituted Complex
CXCR4,JAK3,Affinity Capture-Western
CXCR4,JAK2,Affinity Capture-Western
CXCR4,PTPN6,Affinity Capture-Western
IRAK1,PRKCZ,Affinity Capture-Western
ZNF423,SMAD4,Affinity Capture-Western
ZNF423,SMAD1,Affinity Capture-Western
TIAM1,RAC1,Co-crystal Structure
RGS6,STMN2,Two-hybrid
STMN2,RGS6,Affinity Capture-Western
ARRB1,DVL2,Two-hybrid
ARRB1,DVL2,Affinity Capture-Western
ARRB1,DVL1,Affinity Capture-Western
AKAP12,PRKCA,Affinity Capture-Western
AKAP12,PRKAR2A,Affinity Capture-Western
SKP2,CKS1B,Reconstituted Complex
CKS1B,SKP2,Affinity Capture-Western
SKP2,CDKN1B,Reconstituted Complex
CKS1B,CDKN1B,Reconstituted Complex
RUNX1,CBFB,Co-crystal Structure
CD36,HSD11B1,Reconstituted Complex
CD36,LDLR,Reconstituted Complex
CD36,VLDLR,Reconstituted Complex
LAMC1,NID1,Reconstituted Complex
LAMC1,Nid1,Reconstituted Complex
COL4A1,NID1,Reconstituted Complex
COL4A1,Nid1,Reconstituted Complex
COL1A1,NID1,Reconstituted Complex
COL1A1,Nid1,Reconstituted Complex
LAMC1,NID2,Reconstituted Complex
COL4A1,NID2,Reconstituted Complex
COL1A1,NID2,Reconstituted Complex
CALM1,GRK4,Reconstituted Complex
CALM1,GRK5,Reconstituted Complex
LCT,CANX,Affinity Capture-Western
LCT,HSPA5,Affinity Capture-Western
DNAJA3,JAK2,Affinity Capture-Western
JAK2,DNAJA3,Affinity Capture-Western
DNAJA3,IFNGR2,Affinity Capture-Western
DNAJA3,HSPA8,Affinity Capture-Western
HSPA8,DNAJA3,Affinity Capture-Western
JAK2,HSPA8,Affinity Capture-Western
LYN,CDK1,Affinity Capture-Western
CDK1,LYN,Affinity Capture-Western
LYN,CDK1,Biochemical Activity
GRM7,GNAQ,Reconstituted Complex
IRS1,GRB2,Affinity Capture-Western
GRB2,IRS1,Affinity Capture-Western
GRB2,IRS1,Reconstituted Complex
GRB2,SHC1,Affinity Capture-Western
SHC1,GRB2,Affinity Capture-Western
ATF3,JUND,Reconstituted Complex
ATF3,JUND,Affinity Capture-Western
AHR,NCOA2,Affinity Capture-Western
BTK,CAV1,Affinity Capture-Western
CAV1,BTK,Affinity Capture-Western
ARNT,NCOA2,Affinity Capture-Western
BMX,CAV1,Affinity Capture-Western
ARNT,NCOA2,Two-hybrid
CDK10,ETS2,Reconstituted Complex
ETS2,CDK10,Affinity Capture-Western
CDK10,ETS2,Affinity Capture-Western
FKBP1A,TGFBR1,Affinity Capture-Western
EZR,EZR,Two-hybrid
EGFR,AREG,Reconstituted Complex
EGFR,EGF,Reconstituted Complex
GRB2,EGFR,Affinity Capture-Western
SHC1,ERBB2,Affinity Capture-Western
PIK3R1,PIK3CA,Reconstituted Complex
KCNQ1,AKAP9,Affinity Capture-Western
KCNQ1,PRKAR2A,Affinity Capture-Western
KCNQ1,PPP1CA,Affinity Capture-Western
KCNQ1,PRKACA,Affinity Capture-Western
KCNQ1,AKAP9,Reconstituted Complex
KCNQ1,PRKACA,Reconstituted Complex
KCNQ1,PPP1CA,Reconstituted Complex
PEX10,PEX12,Two-hybrid
PEX14,PEX5,Two-hybrid
SMAD3,ATF2,Reconstituted Complex
SMAD4,ATF2,Reconstituted Complex
ATF2,SMAD3,Affinity Capture-Western
ATF2,SMAD4,Affinity Capture-Western
PEX12,PEX10,Reconstituted Complex
PEX10,PEX10,Reconstituted Complex
PEX2,PEX10,Reconstituted Complex
PEX12,PEX5,Reconstituted Complex
PEX10,PEX5,Reconstituted Complex
PAFAH1B1,PAFAH1B1,Affinity Capture-Western
PEX14,PEX5,Reconstituted Complex
PAFAH1B1,DCTN2,Two-hybrid
PAFAH1B1,DYNC1H1,Two-hybrid
DYNC1H1,PAFAH1B1,Affinity Capture-Western
DCTN1,PAFAH1B1,Affinity Capture-Western
PAFAH1B1,DYNC1H1,Affinity Capture-Western
PEX10,PEX12,Affinity Capture-Western
RAC1,VAV1,Affinity Capture-Western
CDC42,VAV1,Affinity Capture-Western
VAV1,JUN,Biochemical Activity
PLIN3,RAB9A,Reconstituted Complex
IKBKG,COPS3,Affinity Capture-Western
POU2F1,ESR1,Reconstituted Complex
POU2F1,RXRA,Reconstituted Complex
POU2F1,RARA,Reconstituted Complex
POU2F1,THRA,Reconstituted Complex
POU2F1,AR,Reconstituted Complex
POU2F1,PGR,Reconstituted Complex
POU2F1,NR3C1,Reconstituted Complex
POU2F2,ESR1,Reconstituted Complex
POU2F2,NR3C1,Reconstituted Complex
POU2F2,AR,Reconstituted Complex
POU2F2,PGR,Reconstituted Complex
EIF2S1,EIF2B1,Reconstituted Complex
TNFSF11,SRC,Affinity Capture-Western
TRAF1,SRC,Affinity Capture-Western
TRAF3,SRC,Affinity Capture-Western
TRAF6,SRC,Affinity Capture-Western
MAP2K4,Flna,Two-hybrid
MAP2K1,Flna,Two-hybrid
MAP2K2,Flna,Two-hybrid
MAP2K1,MAPK3,Two-hybrid
MAP2K2,MAPK3,Two-hybrid
MEP1B,PYY,Biochemical Activity
MEP1B,GAST,Biochemical Activity
MAP2K4,FLNC,Reconstituted Complex
MEP1A,NPY,Biochemical Activity
MEP1A,NTS,Biochemical Activity
MEP1A,GNRH1,Biochemical Activity
MEP1A,BDKRB1,Biochemical Activity
MEP1A,PTH,Biochemical Activity
MEP1A,VIP,Biochemical Activity
FLNC,MAP2K4,Affinity Capture-Western
XRCC1,LIG3,Affinity Capture-Western
RALGDS,ARRB2,Affinity Capture-Western
ARRB2,RALGDS,Affinity Capture-Western
ARRB1,RALGDS,Affinity Capture-Western
RALGDS,ARRB1,Affinity Capture-Western
HSPA5,SIL1,Affinity Capture-Western
HSPA5,SIL1,Two-hybrid
YY1,SP1,Affinity Capture-Western
YY1,SREBF1,Reconstituted Complex
SREBF1,SP1,Reconstituted Complex
BNIP2,BNIP2,Reconstituted Complex
BNIP2,BNIP2,Affinity Capture-Western
BNIP2,CDC42,Two-hybrid
BNIP2,BNIP2,Two-hybrid
ARHGAP1,ARHGAP1,Reconstituted Complex
BNIP2,ARHGAP1,Reconstituted Complex
ARHGAP1,BNIP2,Reconstituted Complex
BNIP2,ARHGAP1,Two-hybrid
CEACAM5,Hnrnpm,Two-hybrid
M6PR,GGA3,Two-hybrid
M6PR,GGA1,Two-hybrid
M6PR,GGA2,Two-hybrid
M6PR,GGA1,Reconstituted Complex
RANBP2,KPNB1,Reconstituted Complex
RANBP1,KPNB1,Reconstituted Complex
RANBP2,KPNA1,Reconstituted Complex
CTNNB1,APC2,Reconstituted Complex
SLC9A3R2,ACTN4,Affinity Capture-Western
SLC9A3R2,ACTN4,Reconstituted Complex
ITGA3,CD9,Affinity Capture-Western
CDK9,RELA,Reconstituted Complex
RELA,CDK9,Affinity Capture-Western
LRAT,LRAT,Reconstituted Complex
GRHL3,GRHL1,Two-hybrid
GRHL3,GRHL3,Two-hybrid
GRHL3,GRHL2,Two-hybrid
GRHL3,GRHL2,Reconstituted Complex
GRHL3,GRHL1,Reconstituted Complex
GRHL3,GRHL3,Reconstituted Complex
NCOA3,RXRA,Reconstituted Complex
DLG1,EPB41,Reconstituted Complex
TERT,XRCC5,Affinity Capture-Western
TERT,XRCC6,Affinity Capture-Western
TERT,XRCC5,Reconstituted Complex
TERT,XRCC6,Reconstituted Complex
SMAD1,FOXG1,Reconstituted Complex
GOLGA1,RAB6A,Far Western
GIT2,PXN,Reconstituted Complex
CALR,PLAT,Reconstituted Complex
MBL2,CALR,Reconstituted Complex
SMAD1,PSMB4,Affinity Capture-Western
SMAD1,PSMB4,Two-hybrid
BRAF,RAP1GAP,Reconstituted Complex
CACNB4,CACNA1A,Reconstituted Complex
RNF41,ERBB3,Reconstituted Complex
RNF41,ERBB4,Reconstituted Complex
SRC,PTPN21,Affinity Capture-Western
LILRB1,HLA-F,Reconstituted Complex
LILRB2,HLA-F,Reconstituted Complex
TMPO,RB1,Affinity Capture-Western
TMPO,LMNA,Affinity Capture-Western
EPHB1,ACP1,Affinity Capture-Western
EPHB1,ACP1,Reconstituted Complex
EPHB2,ACP1,Affinity Capture-Western
TFRC,GABARAP,Two-hybrid
GABARAP,TFRC,Reconstituted Complex
TFRC,GABARAP,Affinity Capture-Western
MPP6,LIN7A,Reconstituted Complex
PSEN1,ICAM5,Affinity Capture-Western
PSEN1,ICAM5,Two-hybrid
PSEN1,ICAM5,Reconstituted Complex
PSEN2,ICAM5,Reconstituted Complex
CFLAR,FADD,Affinity Capture-Western
PML,RELA,Affinity Capture-Western
FAS,CASP8,Affinity Capture-Western
FAS,CFLAR,Affinity Capture-Western
CFLAR,CASP8,Affinity Capture-Western
CFLAR,CASP3,Affinity Capture-Western
TRAF1,CFLAR,Affinity Capture-Western
TRAF2,CFLAR,Affinity Capture-Western
TP53,TOP1,Affinity Capture-Western
ACVR2A,GDF5,Affinity Capture-Western
ACVR2B,GDF5,Affinity Capture-Western
ACVR1,GDF5,Affinity Capture-Western
RHOD,PLXNA1,Reconstituted Complex
PIK3R1,RRAS2,Affinity Capture-Western
SP1,HTT,Affinity Capture-Western
SP1,HTT,Reconstituted Complex
LCP2,PLCG1,Affinity Capture-Western
PLCG1,LCP2,Reconstituted Complex
CFLAR,CASP8,Two-hybrid
CFLAR,CASP10,Two-hybrid
NCOA1,RARB,Reconstituted Complex
NCOA1,GTF2B,Reconstituted Complex
NCOA1,TBP,Reconstituted Complex
GNAO1,CACNA1B,Reconstituted Complex
IL10RA,JAK1,Reconstituted Complex
MAP2K1,MAPK1,Two-hybrid
MAP2K2,MAPK1,Two-hybrid
HLA-A,CD8A,Reconstituted Complex
AMBP,AMBP,Two-hybrid
AMBP,AMBP,Reconstituted Complex
HLA-B,CD8A,Reconstituted Complex
HLA-C,CD8A,Reconstituted Complex
HLA-G,CD8A,Reconstituted Complex
DBNL,MAP4K1,Reconstituted Complex
DBNL,MAP4K1,Affinity Capture-Western
RHOA,ARHGEF12,Reconstituted Complex
ITGB1,ITGA8,Affinity Capture-Western
TTR,HSPG2,Affinity Capture-Western
HSPG2,TTR,Reconstituted Complex
PTK2B,JAK1,Affinity Capture-Western
PTK2B,IL7R,Affinity Capture-Western
SYNJ1,AMPH,Reconstituted Complex
SYNJ1,SH3GL2,Reconstituted Complex
SH3GL2,DNM1,Reconstituted Complex
SH3GL2,SYNJ1,Reconstituted Complex
DNM1,AMPH,Reconstituted Complex
DNM1,SH3GL2,Reconstituted Complex
AMPH,DNM1,Reconstituted Complex
AMPH,SH3GL2,Reconstituted Complex
SH3GL2,SYNJ1,Affinity Capture-Western
AMPH,DNM1,Affinity Capture-Western
AMPH,SYNJ1,Affinity Capture-Western
CD44,LCK,Affinity Capture-Western
LCK,CD44,Affinity Capture-Western
CALR,PDIA3,Affinity Capture-Western
CALR,CANX,Affinity Capture-Western
PDIA3,CALR,Co-purification
CALR,PDIA3,Reconstituted Complex
